rooms,area,city,private_offer,year,total_price,zmywarka,balkon,piwnica,telewizor,monitoring,oddzielna_kuchnia,garaz,teren_zamkniety,klimatyzacja,taras
1,21,Częstochowa,0,1960.0,950,0,0,0,0,0,0,0,0,0,0
3,61,Częstochowa,0,1990.0,2000,0,0,0,0,0,0,0,0,0,0
1,30,Katowice,1,2020.0,1675,1,1,0,1,0,0,1,1,0,0
2,50,Katowice,0,2016.0,1800,0,1,0,0,0,0,1,0,0,0
1,33,Katowice,1,2020.0,1700,1,1,0,1,1,0,1,1,0,0
3,60,Bielsko-Biała,0,2012.0,2540,1,0,1,1,0,0,1,1,1,1
3,75,Katowice,1,2004.0,2500,1,0,0,0,0,0,0,1,1,0
2,39,Tychy,1,2018.0,1800,1,1,0,0,0,0,1,0,0,0
2,44,Bielsko-Biała,0,2019.0,2100,0,0,0,1,0,1,1,0,0,1
1,30,Bielsko-Biała,0,1978.0,1400,0,1,1,0,0,1,0,0,0,0
2,54,Częstochowa,1,1992.0,1820,1,1,1,0,0,1,0,0,0,0
2,56,Katowice,0,2017.0,1900,0,1,0,0,0,0,0,0,0,0
3,50,Bielsko-Biała,1,2020.0,3000,1,1,0,1,1,0,1,1,0,0
3,70,Tychy,1,2006.0,3000,1,1,0,1,0,0,1,1,0,1
2,46,Gliwice,1,1950.0,2000,1,0,1,1,0,0,0,0,0,0
2,37,Dąbrowa Górnicza,0,1980.0,1100,0,0,1,0,0,1,0,0,0,0
2,41,Bielsko-Biała,1,2016.0,1800,1,1,0,1,1,1,1,1,0,0
2,43,Bielsko-Biała,1,2019.0,2050,1,1,1,0,1,0,1,1,0,0
3,80,Katowice,0,2002.0,2649,1,1,1,0,0,1,0,1,0,1
2,40,Bielsko-Biała,0,2013.0,1650,0,1,0,0,0,1,0,0,0,0
1,24,Sosnowiec,0,2004.0,950,0,0,0,0,0,0,1,1,0,0
1,25,Katowice,0,2020.0,1200,0,0,0,0,1,0,1,1,0,0
2,40,Katowice,1,1980.0,2000,1,0,1,1,0,0,0,0,0,0
1,40,Gliwice,1,2009.0,1200,1,1,1,1,0,1,1,0,0,0
2,44,Katowice,1,2017.0,2240,1,1,0,1,1,1,1,0,0,0
2,42,Katowice,1,2019.0,1600,1,0,0,0,1,0,0,0,1,0
2,37,Katowice,1,2017.0,1800,1,1,0,0,0,0,1,0,0,0
2,43,Katowice,1,1975.0,2000,1,1,1,1,0,1,1,0,0,0
2,35,Katowice,1,1977.0,1500,0,0,0,0,0,0,0,0,0,0
2,42,Sosnowiec,1,1975.0,1750,0,1,0,1,0,0,0,0,0,0
2,38,Katowice,0,1970.0,1100,0,0,0,0,0,0,0,0,0,0
2,35,Sosnowiec,1,2019.0,1945,1,1,0,0,1,0,1,1,0,0
2,54,Częstochowa,0,2020.0,2600,0,1,1,0,0,0,0,1,0,0
2,56,Częstochowa,0,2018.0,2600,0,1,1,0,0,0,1,1,0,1
2,42,Bielsko-Biała,1,2020.0,1980,1,1,1,0,0,0,1,1,0,1
2,33,Katowice,1,2020.0,1950,1,1,1,1,0,0,0,0,0,1
3,45,Katowice,1,2019.0,1750,1,0,0,0,1,0,0,0,1,0
1,30,Bielsko-Biała,1,2019.0,1900,1,0,0,1,0,0,1,1,1,0
2,41,Katowice,0,2019.0,1986,1,1,0,1,0,1,0,0,0,0
1,30,Katowice,1,2017.0,1300,0,0,0,0,1,0,1,0,0,0
2,38,Bielsko-Biała,1,2008.0,1500,1,1,0,1,1,0,1,1,0,0
2,60,Katowice,0,2015.0,2650,0,0,0,0,0,0,1,0,0,1
2,50,Katowice,0,2016.0,2430,1,1,0,1,1,0,1,1,0,0
2,52,Katowice,0,2015.0,2200,1,1,0,1,0,0,1,0,0,0
3,74,Katowice,0,1992.0,2500,0,1,0,0,0,0,0,0,0,0
2,42,Sosnowiec,1,1979.0,1850,0,1,0,0,0,1,0,0,0,0
1,40,Częstochowa,0,2020.0,1350,0,0,0,0,0,0,0,0,0,0
3,68,Katowice,1,2019.0,3600,1,1,0,0,1,1,1,1,0,0
3,48,Gliwice,1,1972.0,1550,1,1,1,0,0,0,0,0,0,0
2,52,Rybnik,1,2019.0,2000,1,1,0,0,0,0,0,0,0,0
2,50,Częstochowa,0,2018.0,2500,1,0,0,1,1,0,1,1,0,1
2,42,Gliwice,0,2020.0,2200,0,1,0,1,0,0,0,1,0,0
2,37,Tychy,1,1980.0,1450,0,1,0,0,0,0,0,0,0,0
3,60,Katowice,1,2009.0,2300,0,1,1,0,0,1,0,0,0,0
2,54,Częstochowa,1,1992.0,1820,1,1,1,0,0,1,0,0,0,0
2,45,Katowice,1,2020.0,2430,1,1,0,1,1,1,1,1,0,0
3,49,Katowice,1,2019.0,2370,1,0,0,0,0,0,0,0,0,0
2,45,Katowice,1,2020.0,2430,1,1,0,1,1,1,1,1,0,0
2,39,Gliwice,1,1967.0,1750,0,0,0,1,0,1,0,0,0,0
2,52,Częstochowa,1,2010.0,2500,1,1,1,1,0,0,1,1,1,1
3,53,Bielsko-Biała,1,1963.0,1997,0,1,1,0,0,1,0,0,0,0
2,33,Dąbrowa Górnicza,0,1970.0,1450,0,0,0,0,0,0,0,0,0,0
3,69,Gliwice,0,2020.0,3500,0,1,0,0,1,0,1,0,0,0
2,52,Częstochowa,0,2020.0,2200,1,1,0,1,0,0,1,1,1,0
2,50,Katowice,1,2020.0,3000,0,0,0,0,0,0,0,1,0,0
2,42,Katowice,1,2018.0,2200,1,1,0,1,0,0,1,0,0,0
2,58,Częstochowa,0,2020.0,3000,0,0,0,0,1,1,1,0,0,1
2,38,Gliwice,1,1975.0,1851,0,0,1,0,0,1,0,0,0,0
2,38,Katowice,1,1966.0,1900,0,0,0,0,0,1,0,0,0,0
3,61,Zabrze,1,1960.0,1600,1,1,1,1,0,1,0,0,0,0
1,32,Sosnowiec,1,2020.0,1820,1,1,0,1,0,0,1,0,0,0
3,51,Gliwice,1,2010.0,1660,1,0,1,0,0,0,0,0,0,0
2,50,Katowice,0,2020.0,2500,0,0,0,0,0,0,1,0,0,0
2,43,Katowice,1,2019.0,2300,1,0,0,1,1,0,0,0,0,0
2,38,Katowice,0,1978.0,1500,0,1,1,1,0,1,0,0,0,0
2,52,Częstochowa,0,2020.0,2200,1,1,0,1,0,0,1,1,1,0
3,38,Gliwice,1,2019.0,1850,1,0,0,1,0,0,1,1,0,0
2,52,Rybnik,1,2019.0,2000,1,1,0,0,0,0,0,0,0,0
2,38,Gliwice,1,2020.0,1570,0,1,0,0,0,1,1,0,0,0
3,56,Katowice,1,2020.0,2200,1,1,1,1,1,0,1,1,0,1
1,22,Katowice,0,2020.0,1100,0,0,0,0,0,0,0,0,0,0
2,47,Katowice,1,2020.0,2500,1,1,0,1,0,0,1,1,0,0
2,40,Bielsko-Biała,0,2012.0,1800,0,1,0,0,0,1,1,0,0,0
2,50,Katowice,1,2018.0,2300,1,1,1,0,1,0,1,1,0,0
2,41,Bielsko-Biała,1,2016.0,1800,1,1,0,1,1,1,1,1,0,0
3,60,Bielsko-Biała,1,1974.0,2250,1,1,1,0,0,0,0,0,0,0
1,30,Gliwice,1,2019.0,1601,1,0,0,0,1,0,0,1,0,0
3,59,Katowice,1,1980.0,2000,1,1,0,0,0,1,0,0,0,0
2,46,Katowice,0,2018.0,2300,1,1,0,1,0,0,1,1,0,0
2,55,Dąbrowa Górnicza,1,2018.0,2750,1,1,1,0,1,0,1,1,0,1
2,43,Katowice,1,2019.0,2300,1,0,0,1,1,0,0,0,0,0
2,39,Gliwice,0,2020.0,2200,1,1,0,1,0,0,1,0,0,1
2,30,Katowice,0,2020.0,1599,1,1,0,1,0,0,1,0,0,0
2,37,Katowice,0,2017.0,1900,1,1,0,1,0,0,1,1,0,0
3,48,Katowice,1,1960.0,2101,0,1,1,1,0,0,1,0,0,0
1,37,Katowice,1,1905.0,1550,1,0,0,0,1,0,0,0,0,0
3,70,Katowice,0,2020.0,3700,1,1,0,0,0,0,0,0,0,0
2,67,Katowice,1,1910.0,2200,0,1,0,0,0,1,0,0,0,0
2,50,Katowice,1,2020.0,2100,1,1,0,0,0,0,1,1,0,0
2,38,Gliwice,0,1988.0,1300,0,1,0,0,0,0,0,0,0,0
2,45,Katowice,1,2020.0,2430,1,1,0,1,1,1,1,1,0,0
3,60,Sosnowiec,1,2019.0,2400,1,0,0,1,0,0,0,0,0,0
2,45,Gliwice,1,1980.0,2230,1,1,1,0,0,0,0,0,0,0
4,73,Bielsko-Biała,1,1993.0,2480,0,1,1,0,0,1,1,0,0,0
3,47,Zabrze,0,1945.0,1800,0,1,1,1,0,1,0,0,0,0
2,48,Gliwice,1,1950.0,1670,0,1,0,1,0,1,1,0,0,0
2,43,Bielsko-Biała,1,2019.0,2050,1,1,1,0,1,0,1,1,0,0
3,51,Katowice,0,2019.0,1950,0,1,0,0,0,0,0,0,0,0
3,63,Katowice,0,2019.0,2900,0,0,0,0,0,0,0,0,0,0
2,40,Katowice,1,2017.0,2300,1,1,1,1,1,0,1,0,1,0
3,70,Tychy,1,2011.0,2900,1,0,0,1,0,0,1,1,0,1
2,49,Sosnowiec,0,2018.0,2250,1,1,0,0,1,1,1,0,0,0
3,70,Katowice,1,1933.0,3350,1,0,0,0,1,0,0,0,0,0
2,31,Gliwice,0,1975.0,1350,0,1,1,0,0,0,0,0,0,0
2,47,Katowice,0,1975.0,1570,0,1,1,0,0,1,1,0,0,0
2,42,Gliwice,0,1950.0,1651,0,0,0,1,0,0,1,0,0,0
1,21,Katowice,0,1930.0,1000,0,0,0,0,0,0,0,0,0,0
1,19,Katowice,0,1930.0,950,0,0,0,0,0,0,0,0,0,0
2,32,Rybnik,0,2016.0,1400,0,0,0,0,0,1,1,0,0,1
2,45,Gliwice,1,1980.0,2230,1,1,1,0,0,0,0,0,0,0
1,33,Katowice,1,2020.0,1700,1,1,0,1,1,0,1,1,0,0
2,43,Katowice,0,1930.0,1500,0,0,0,0,0,0,0,0,0,0
1,34,Sosnowiec,1,2010.0,1200,1,1,0,1,1,0,0,0,0,0
2,59,Katowice,1,2017.0,2700,1,1,0,1,0,0,1,0,0,0
3,76,Katowice,0,2008.0,3900,1,1,0,1,1,0,1,1,1,0
1,20,Częstochowa,0,1930.0,920,0,0,0,0,0,0,0,0,0,0
2,34,Chorzów,1,1970.0,1613,0,1,1,1,0,0,0,0,0,0
2,32,Katowice,1,2017.0,1500,0,1,0,0,0,0,1,1,0,0
4,74,Tychy,0,2020.0,3200,1,1,0,0,0,0,0,0,0,0
1,48,Gliwice,1,2018.0,2000,1,1,0,1,0,1,0,0,0,0
2,38,Gliwice,1,2019.0,1950,1,1,0,0,0,0,1,1,0,0
3,70,Gliwice,0,2020.0,3600,0,1,1,0,1,1,1,0,1,0
2,42,Katowice,1,2020.0,2150,1,1,0,0,1,0,0,1,0,0
3,47,Tychy,0,2020.0,2400,1,1,0,0,0,0,0,0,1,0
2,45,Gliwice,1,2018.0,2199,1,0,1,1,1,1,0,1,0,0
1,28,Katowice,0,1980.0,1101,0,1,1,0,0,1,0,0,0,0
1,24,Katowice,0,2020.0,1200,0,0,0,0,1,0,1,1,0,0
2,53,Tychy,1,2015.0,2400,1,1,0,1,0,0,1,1,0,0
2,35,Katowice,1,1977.0,1500,0,0,0,0,0,0,0,0,0,0
3,90,Katowice,0,2010.0,4300,0,1,0,0,0,0,1,0,0,0
3,59,Częstochowa,0,2020.0,2200,0,1,0,0,0,0,1,0,0,0
1,32,Sosnowiec,1,2020.0,1820,1,1,0,1,0,0,1,0,0,0
1,34,Sosnowiec,1,2010.0,1200,1,1,0,1,1,0,0,0,0,0
3,54,Częstochowa,0,2020.0,2320,0,1,0,0,0,0,1,0,0,0
2,38,Częstochowa,0,2020.0,1880,0,1,0,0,0,0,1,0,0,0
4,74,Tychy,0,2020.0,3200,1,1,0,0,0,0,0,0,0,0
2,39,Katowice,1,2020.0,2350,1,0,0,0,0,0,0,0,0,1
2,42,Sosnowiec,1,1975.0,1750,0,1,0,1,0,0,0,0,0,0
1,28,Katowice,1,1980.0,1310,0,1,1,0,0,1,1,0,0,0
3,45,Sosnowiec,0,2020.0,1800,1,1,0,1,0,0,0,0,0,0
2,56,Katowice,1,2011.0,2200,1,1,0,0,1,1,1,1,1,1
2,40,Bielsko-Biała,1,2020.0,1900,1,0,0,1,1,0,1,1,0,0
1,33,Katowice,1,2020.0,1700,1,1,0,1,1,0,1,1,0,0
2,45,Katowice,1,2020.0,2330,1,1,0,1,0,0,0,0,0,0
3,58,Sosnowiec,0,2020.0,2540,1,1,0,1,0,0,1,0,0,0
2,40,Katowice,0,2017.0,1499,1,1,1,0,0,0,1,0,0,0
3,70,Gliwice,0,2020.0,3500,1,1,0,1,0,0,1,0,1,0
2,42,Bielsko-Biała,1,2020.0,1900,1,1,1,0,1,0,1,1,1,0
3,71,Katowice,1,2010.0,3500,1,1,1,0,1,0,1,1,0,0
2,35,Katowice,1,1975.0,1701,0,1,1,0,1,1,0,0,0,0
3,72,Chorzów,0,1981.0,1750,1,1,0,0,0,1,0,0,0,0
2,52,Katowice,0,2009.0,2860,1,1,1,1,1,0,1,1,0,0
2,47,Chorzów,0,2020.0,1900,0,1,0,0,1,0,1,0,0,0
2,43,Katowice,1,2009.0,1950,1,0,1,1,0,0,1,0,0,0
2,44,Sosnowiec,1,2000.0,1428,0,0,0,1,1,0,1,1,0,0
2,40,Katowice,0,2017.0,1499,1,1,1,0,0,0,1,0,0,0
2,40,Katowice,0,2017.0,1499,1,1,0,0,0,0,1,0,0,0
2,40,Katowice,0,2017.0,1499,1,1,0,0,0,0,1,0,0,0
2,48,Katowice,0,2019.0,2000,0,1,0,1,1,0,1,1,1,0
2,44,Bielsko-Biała,0,2019.0,1800,0,1,1,0,0,0,0,0,0,0
2,52,Tychy,0,2009.0,2000,1,0,1,1,0,0,1,1,0,1
2,53,Częstochowa,0,2020.0,2510,1,1,0,0,0,1,0,0,0,0
1,30,Częstochowa,0,1980.0,1400,0,1,1,0,0,0,0,0,0,0
3,68,Częstochowa,1,2010.0,2800,1,1,1,1,1,0,1,1,0,0
2,43,Bielsko-Biała,0,2018.0,2080,0,1,0,0,0,1,1,0,0,0
1,40,Gliwice,1,2009.0,1200,1,1,1,1,0,1,1,0,0,0
3,60,Katowice,0,2014.0,3099,1,1,1,1,1,0,1,1,1,0
2,38,Częstochowa,0,1974.0,1300,0,1,0,0,0,0,0,0,0,0
3,52,Katowice,1,2019.0,2700,1,1,0,0,1,0,1,1,0,0
2,51,Katowice,0,2009.0,2200,1,1,1,1,1,0,1,1,0,0
2,36,Katowice,1,2020.0,1098,0,1,0,0,0,0,1,0,0,0
1,36,Częstochowa,1,1991.0,1360,0,1,0,1,0,0,0,0,0,0
2,46,Katowice,1,2019.0,2400,1,1,0,1,0,0,1,1,0,0
2,53,Katowice,0,2018.0,2250,1,1,0,1,1,0,1,1,0,0
2,37,Katowice,0,1975.0,1292,0,1,1,0,0,1,0,0,0,0
2,38,Gliwice,0,2020.0,1820,1,1,0,0,0,0,1,0,0,0
2,56,Bielsko-Biała,1,2008.0,2100,1,0,0,0,1,0,1,1,0,0
1,29,Katowice,0,1980.0,1580,0,0,1,0,0,0,0,0,0,0
3,70,Tychy,1,2006.0,3000,1,1,0,1,0,0,1,1,0,1
2,40,Katowice,1,1980.0,2000,1,0,1,1,0,0,0,0,0,0
2,46,Katowice,1,2019.0,2100,1,1,0,1,1,0,1,1,0,0
2,49,Katowice,1,1990.0,2000,1,1,1,1,0,1,0,0,0,0
2,45,Katowice,1,2020.0,2000,1,1,0,1,0,0,1,1,0,0
2,55,Katowice,1,2020.0,3380,1,1,1,0,1,0,1,0,1,0
2,50,Sosnowiec,1,2019.0,2300,1,1,1,1,1,0,1,1,0,0
3,44,Zabrze,0,2018.0,1450,0,1,0,0,0,0,1,1,0,0
2,54,Gliwice,1,2018.0,2680,1,1,0,0,0,0,1,0,0,0
2,55,Katowice,0,2019.0,3100,1,1,0,1,1,0,1,1,0,0
2,34,Katowice,1,2020.0,2090,1,1,0,1,0,0,1,0,0,0
2,39,Gliwice,1,2020.0,2000,1,1,0,0,0,0,1,0,0,0
2,79,Bytom,1,1910.0,1490,1,0,1,0,0,0,1,1,0,0
2,34,Sosnowiec,1,1950.0,1450,0,0,0,0,0,0,0,1,0,0
2,40,Bielsko-Biała,1,2012.0,1600,0,0,0,1,1,0,1,1,0,0
2,46,Bielsko-Biała,1,2019.0,2350,1,0,0,1,0,0,0,0,0,0
3,52,Dąbrowa Górnicza,1,2019.0,2490,1,1,0,1,0,0,1,0,0,0
1,23,Częstochowa,1,1970.0,900,0,0,1,0,0,0,0,0,0,0
1,40,Gliwice,1,2009.0,1200,1,1,1,1,0,1,1,0,0,0
2,79,Bytom,1,1910.0,1490,1,0,1,0,0,0,1,1,0,0
1,33,Katowice,1,2020.0,2010,1,1,0,1,0,0,0,0,0,0
2,48,Gliwice,1,2016.0,2300,1,1,0,0,1,0,0,1,0,1
2,42,Częstochowa,1,2004.0,1600,1,0,0,1,1,0,1,1,0,0
2,49,Sosnowiec,1,2020.0,2100,1,1,0,0,0,0,1,0,0,0
2,32,Dąbrowa Górnicza,1,2018.0,1501,0,0,0,0,0,0,0,0,0,0
1,40,Katowice,1,1960.0,1800,1,1,0,0,0,1,0,0,0,0
2,33,Katowice,0,2019.0,1600,0,0,0,1,0,0,0,0,0,0
3,45,Katowice,1,2019.0,1750,1,0,0,0,1,0,0,0,1,0
2,38,Bielsko-Biała,0,1980.0,1570,0,0,1,0,0,1,0,0,0,0
3,62,Częstochowa,1,1956.0,2000,0,0,1,1,0,1,0,0,0,0
3,52,Katowice,1,2019.0,2700,1,1,0,0,1,0,1,1,0,0
1,33,Zabrze,0,2020.0,1200,0,1,0,0,0,1,1,1,0,0
2,45,Częstochowa,0,2010.0,1650,0,1,0,0,0,0,0,0,0,0
1,28,Sosnowiec,1,2019.0,1350,0,0,0,0,0,0,1,0,0,0
2,42,Sosnowiec,1,1979.0,1850,0,1,0,0,0,1,0,0,0,0
3,63,Częstochowa,1,2019.0,3000,1,1,0,0,1,0,1,0,1,1
3,60,Katowice,1,2009.0,2300,0,1,1,0,0,1,0,0,0,0
2,48,Częstochowa,1,1905.0,1500,1,0,1,0,0,0,1,1,0,0
2,49,Sosnowiec,1,1984.0,1750,0,1,1,1,0,1,0,0,0,0
2,34,Chorzów,1,1970.0,1400,0,0,1,0,0,1,0,0,0,0
2,34,Katowice,1,2020.0,1801,1,1,1,1,0,0,1,0,0,0
2,42,Bielsko-Biała,1,2020.0,2110,1,1,0,0,0,0,1,0,1,0
3,71,Chorzów,1,2008.0,2100,0,1,1,1,1,0,1,1,0,0
2,48,Katowice,1,1972.0,1710,1,1,0,1,0,0,0,1,0,0
2,49,Dąbrowa Górnicza,0,1960.0,1300,0,0,1,0,0,1,0,0,0,0
2,40,Katowice,1,2017.0,2000,1,1,0,1,1,0,1,1,0,1
2,52,Rybnik,1,2019.0,2000,1,1,0,0,0,0,0,0,0,0
2,67,Katowice,1,1910.0,2200,0,1,0,0,0,1,0,0,0,0
2,40,Tychy,0,2015.0,1700,1,1,0,0,0,0,0,0,0,0
2,40,Częstochowa,1,2019.0,1895,0,1,1,0,1,0,0,0,0,0
3,80,Katowice,0,2018.0,2800,1,1,1,1,1,0,1,1,0,0
2,38,Gliwice,0,2016.0,1900,1,1,0,1,0,1,1,0,0,0
3,70,Katowice,1,1933.0,3350,1,0,0,0,1,0,0,0,0,0
2,35,Bielsko-Biała,0,2016.0,1500,0,1,0,0,0,1,1,0,0,0
2,45,Gliwice,0,2020.0,2350,0,1,0,0,0,1,1,0,1,0
2,55,Gliwice,0,2020.0,2600,0,1,0,0,0,1,0,0,1,0
2,52,Katowice,0,2015.0,2200,1,1,0,1,0,0,1,0,0,0
1,35,Katowice,1,2007.0,1590,0,1,0,0,0,0,0,0,0,0
3,55,Katowice,0,2020.0,2800,0,1,0,0,0,0,0,0,0,0
2,52,Częstochowa,0,1970.0,1960,0,1,0,0,0,0,0,0,0,0
2,41,Katowice,0,2020.0,1850,0,1,0,0,0,0,1,0,0,0
2,43,Katowice,1,2009.0,1950,1,0,1,1,0,0,1,0,0,0
3,72,Katowice,1,1935.0,3020,1,0,1,1,0,1,1,0,0,0
1,17,Katowice,0,2020.0,950,0,0,0,0,1,0,1,1,0,0
2,30,Katowice,0,2016.0,1250,0,0,0,0,1,1,1,1,0,0
2,30,Katowice,0,2020.0,1760,0,0,0,0,0,0,1,0,0,0
1,40,Częstochowa,1,2001.0,1250,0,1,1,1,0,1,0,0,0,0
1,30,Bielsko-Biała,1,2020.0,1630,1,1,0,1,1,0,1,1,0,0
3,64,Katowice,1,1984.0,1840,1,1,0,1,1,1,1,0,0,0
2,35,Bielsko-Biała,0,2017.0,1500,0,1,0,0,0,1,1,0,0,0
2,47,Katowice,1,2020.0,2250,1,1,0,1,0,0,1,1,0,0
3,59,Sosnowiec,1,1990.0,2288,1,1,0,1,1,1,0,0,0,0
2,40,Katowice,1,2019.0,2000,1,1,0,0,0,0,1,0,1,0
1,37,Katowice,1,1905.0,1550,1,0,0,0,1,0,0,0,0,0
2,44,Katowice,1,2016.0,2100,1,1,0,1,1,0,1,1,0,0
4,72,Dąbrowa Górnicza,0,2000.0,3250,0,1,0,0,0,1,0,0,0,0
2,44,Częstochowa,1,2018.0,1600,0,1,0,1,0,0,1,1,0,0
3,62,Katowice,1,2016.0,2400,1,1,0,1,1,0,1,1,0,0
3,61,Częstochowa,0,2013.0,2100,1,1,0,1,0,0,1,0,0,1
3,77,Częstochowa,0,2006.0,2800,0,1,1,0,0,0,1,0,0,0
2,51,Katowice,0,1985.0,2300,0,1,1,1,0,1,0,0,0,0
2,43,Katowice,1,2020.0,2150,1,1,0,0,1,0,0,1,1,0
3,60,Bielsko-Biała,1,1974.0,2250,1,1,1,0,0,0,0,0,0,0
2,51,Katowice,0,1980.0,1799,0,1,1,0,0,1,0,0,0,0
3,47,Tychy,0,2020.0,2400,1,1,0,0,0,0,0,0,1,0
2,47,Katowice,0,1989.0,1600,0,1,0,0,1,0,0,0,0,0
1,29,Gliwice,1,2020.0,1750,1,0,0,1,0,0,0,0,0,0
1,35,Gliwice,1,1960.0,1300,0,0,0,0,0,0,0,1,0,0
3,75,Częstochowa,0,2020.0,3400,1,1,0,1,0,0,1,0,0,0
2,53,Bielsko-Biała,0,2014.0,2650,1,1,0,1,0,1,1,0,0,0
3,59,Rybnik,1,2020.0,2000,0,0,0,0,0,0,0,0,0,1
2,48,Częstochowa,1,1905.0,1500,1,0,1,0,0,0,1,1,0,0
3,57,Katowice,1,1970.0,2130,1,1,0,1,0,1,1,0,0,0
2,39,Gliwice,1,1967.0,1750,0,0,0,1,0,1,0,0,0,0
3,70,Katowice,1,1933.0,3350,1,0,0,0,1,0,0,0,0,0
2,47,Katowice,1,2019.0,2400,1,1,0,1,0,0,1,0,0,0
1,30,Bielsko-Biała,1,2019.0,1900,1,0,0,1,0,0,1,1,1,0
1,33,Zabrze,0,2020.0,1200,0,1,0,0,0,1,1,1,0,0
4,81,Katowice,0,1975.0,2950,0,1,1,0,0,1,1,0,0,0
3,70,Częstochowa,0,2016.0,2701,0,1,0,0,0,0,1,0,0,1
2,38,Katowice,0,1964.0,1480,0,1,0,0,0,1,1,0,0,0
3,78,Katowice,0,2014.0,4000,1,1,1,1,1,0,1,1,0,0
2,40,Katowice,0,2017.0,1499,1,1,1,0,0,0,1,0,0,0
1,30,Katowice,0,1968.0,1250,0,1,0,0,0,1,0,0,0,0
2,45,Katowice,0,2016.0,2300,0,1,0,0,1,0,0,0,0,0
2,39,Bielsko-Biała,0,1970.0,1600,0,0,0,0,0,0,0,0,0,0
2,45,Katowice,1,2019.0,2700,1,0,0,1,1,0,1,1,0,1
2,40,Katowice,0,2017.0,1499,1,1,1,0,0,0,1,0,0,0
1,31,Katowice,0,2019.0,1750,1,1,0,1,0,0,1,1,0,0
2,46,Katowice,0,2019.0,2101,1,1,1,1,0,0,1,0,1,0
3,68,Gliwice,0,1985.0,2150,0,1,0,0,0,1,0,0,0,0
2,47,Katowice,0,2018.0,1650,0,1,0,0,0,0,1,0,0,1
2,52,Katowice,1,2020.0,2950,1,1,0,1,0,0,1,1,0,0
1,29,Katowice,0,1980.0,1580,0,0,1,0,0,0,0,0,0,0
2,45,Katowice,1,2020.0,2000,1,1,0,1,0,0,1,1,0,0
2,43,Katowice,0,2017.0,2100,0,1,0,0,0,0,0,0,0,0
2,60,Katowice,0,2015.0,2300,0,1,0,0,0,0,0,0,0,1
2,40,Katowice,0,2020.0,2200,1,1,0,0,1,1,0,0,0,0
2,50,Bielsko-Biała,1,2018.0,2100,1,1,1,0,0,0,1,1,0,0
3,68,Sosnowiec,1,2000.0,2200,0,0,0,0,1,0,0,0,0,0
2,30,Sosnowiec,0,2019.0,1300,0,1,0,0,0,0,0,1,0,0
3,45,Sosnowiec,0,2020.0,1800,1,1,0,1,0,0,1,0,0,0
3,45,Sosnowiec,0,2020.0,1800,1,1,0,1,0,0,0,0,0,0
2,35,Katowice,0,2016.0,1900,1,1,0,1,0,0,0,1,0,0
1,35,Dąbrowa Górnicza,1,1970.0,1651,1,0,0,1,0,0,0,0,0,0
2,42,Rybnik,1,2016.0,1600,1,1,0,0,0,1,1,1,0,0
1,30,Katowice,0,2014.0,1400,0,1,0,1,0,1,0,0,0,0
3,70,Tychy,1,2006.0,3000,1,1,0,1,0,0,1,1,0,1
2,29,Częstochowa,0,1968.0,1493,0,1,1,0,0,0,0,0,0,0
2,59,Zabrze,0,1920.0,1850,1,0,0,0,0,1,0,0,0,0
1,35,Dąbrowa Górnicza,1,1960.0,1591,1,0,0,1,0,1,0,0,0,0
3,67,Katowice,0,2005.0,3250,0,1,1,0,1,0,1,0,0,0
2,48,Bielsko-Biała,0,2020.0,2300,0,0,0,0,0,0,0,0,0,0
3,56,Katowice,0,2019.0,2000,0,1,0,0,0,0,0,0,0,0
2,39,Katowice,1,2020.0,2350,1,0,0,0,0,0,0,0,0,1
3,65,Sosnowiec,0,2017.0,2400,1,1,0,0,0,0,1,1,0,0
2,29,Bielsko-Biała,0,2011.0,1600,0,1,0,1,1,0,0,0,0,0
2,52,Częstochowa,1,2018.0,2800,1,1,1,1,0,0,1,1,0,1
3,45,Sosnowiec,0,2020.0,1800,1,1,0,1,0,0,0,0,0,0
2,36,Katowice,0,2017.0,1900,1,1,0,1,0,0,1,0,0,0
1,32,Katowice,0,1920.0,1150,0,0,0,0,0,1,0,0,0,0
2,44,Katowice,1,2020.0,2350,1,1,0,1,1,0,1,1,0,0
2,50,Katowice,1,2020.0,2800,1,1,0,1,1,0,1,1,0,0
2,40,Tychy,0,2014.0,1800,0,1,0,0,1,1,0,0,0,0
2,41,Katowice,0,2018.0,1800,0,1,0,0,0,0,0,0,0,0
2,42,Sosnowiec,1,1975.0,1750,0,1,0,1,0,0,0,0,0,0
1,36,Częstochowa,1,1991.0,1360,0,1,0,1,0,0,0,0,0,0
2,49,Dąbrowa Górnicza,0,1960.0,1300,0,0,1,0,0,1,0,0,0,0
2,42,Tychy,0,2019.0,2100,0,1,0,0,0,1,0,0,0,0
2,40,Katowice,1,2012.0,1850,1,1,0,1,1,0,1,1,0,0
2,49,Katowice,0,1980.0,1800,1,1,1,0,0,0,0,0,0,0
2,37,Częstochowa,1,2020.0,1400,0,0,0,0,0,0,1,0,0,0
4,88,Częstochowa,0,2010.0,3200,1,1,1,1,0,0,0,0,0,0
1,33,Chorzów,1,1986.0,1249,0,0,0,0,0,0,1,0,0,0
1,30,Katowice,0,2018.0,1450,1,1,0,1,0,0,0,0,0,0
2,50,Częstochowa,0,2020.0,2700,1,1,0,1,0,0,1,1,0,0
